PC1,PC2,Segment
0.6920341416301444,-0.479766597743316,Bulk-Buyer
-0.8531193376232217,-0.1763833255944007,Bulk-Buyer
0.5096144941827057,-1.01154654294215,Delivery-Disappointed
0.5003376194373853,-1.4512612429871847,Delivery-Disappointed
1.684611629075085,0.2793631898966652,Bulk-Buyer
1.50483306136642,-0.192972446934684,Engaged-Premium
0.8560121864526758,1.237096543786023,Silent-Premium
-0.38071506210408945,-0.13184676306986115,Engaged-Premium
1.020136671489377,-1.2479966711145707,Delivery-Disappointed
0.45275088702886146,-3.4499321858102063,Delivery-Disappointed
1.2404040417450122,-0.46717147738025677,Engaged-Premium
-1.2571750554091932,-0.8421684577748124,Budget-Regular
-0.23232567936371162,0.24409069797641034,Engaged-Premium
-0.12782412389724748,1.281525577850351,Silent-Premium
-0.6852854777970934,-2.2902067118909706,Delivery-Disappointed
0.2587371706028316,0.1785026983357829,Silent-Premium
-0.45751683526174386,-1.1928688072682618,Engaged-Premium
-2.134220235940296,0.23694829296394912,Budget-Regular
0.5704110962499436,0.4846513271512456,Engaged-Premium
1.413559466567757,-1.0994662101799069,Engaged-Premium
-0.4443139565308339,0.8305043503638162,Silent-Premium
-1.5312470014389372,-0.1924940653883894,Budget-Regular
-0.6601941422489086,-0.8414101183287824,Budget-Regular
-0.04104895832550678,0.6100663054454148,Silent-Premium
-1.940167750245245,-2.966244657344115,Delivery-Disappointed
0.41245756021549623,0.06934392168545886,Silent-Premium
-0.7682572466017742,-2.4902653765535256,Delivery-Disappointed
-1.2252107063486537,-0.8058847655131115,Budget-Regular
-0.9429921096480018,0.750188290492754,Budget-Regular
0.7394430896598571,0.05610241903420163,Silent-Premium
1.6244953160399953,0.5858103092216678,Engaged-Premium
0.8589519831885402,2.053260921233405,Silent-Premium
-0.08798474540484377,0.6839310638698377,Silent-Premium
1.0193373172434268,1.31680780425287,Silent-Premium
0.41704374612333406,0.6636876971560669,Silent-Premium
0.10525080702063276,1.2085652081503213,Silent-Premium
-0.7479863246056182,-0.7721616356271126,Engaged-Premium
-1.771493648330701,-1.6785821264007963,Budget-Regular
-0.7454295982939955,-0.3604204744393442,Budget-Regular
0.18896520456276097,-0.2002657009420934,Bulk-Buyer
0.4155976014620401,0.8075646866255072,Silent-Premium
0.21914066417402928,-0.00040577155468702496,Engaged-Premium
-1.2597527268167747,-1.242845249627715,Budget-Regular
-0.6421030935483569,-0.4265654474442215,Budget-Regular
0.08529889797691288,1.2041576933021079,Silent-Premium
0.9234579806715282,0.3868363550226704,Silent-Premium
-1.0224214406268046,-0.6655136831120482,Budget-Regular
-0.2920690931828103,0.5109586808361657,Silent-Premium
-1.5797216881840024,0.11134110848725925,Budget-Regular
-0.22071592282574798,0.06291376544988712,Engaged-Premium
0.2560210643957287,1.5520040802514636,Silent-Premium
0.1200358882491785,1.307077839539615,Silent-Premium
0.524769837321143,0.5754787717700024,Bulk-Buyer
-0.17323702099321817,0.40947077396887016,Silent-Premium
-0.3842291739894422,0.3455762879732373,Silent-Premium
1.196243864391601,0.5226589245207292,Engaged-Premium
-1.794745914330668,-0.04110525496765412,Budget-Regular
-0.5487553316607284,0.7369550409130929,Silent-Premium
0.7005293650182338,0.9019842620221177,Silent-Premium
-0.6167053070179268,0.7171079401268244,Silent-Premium
-0.6948814054826039,0.36064849289683854,Silent-Premium
0.2568450467612426,0.4219018039941319,Silent-Premium
3.5329805083015358,-0.7595124636313573,Delivery-Disappointed
1.235894364604993,-2.5333047902933865,Bulk-Buyer
2.5877507188095725,1.9732395386668578,Silent-Premium
0.8920858227406135,-0.699019271440318,Engaged-Premium
0.9284334432379934,0.8922113381965989,Silent-Premium
-2.5309202244370126,-1.2884590341548532,Budget-Regular
-0.6204609677234835,0.18275896156496949,Bulk-Buyer
-0.04996212738945843,0.9945136621747683,Silent-Premium
1.9606252483958138,1.754549033241278,Silent-Premium
0.8683603597804045,0.7261857277972151,Silent-Premium
-1.2449431116968575,-1.4420305545683154,Budget-Regular
0.0032750070917330018,1.312977226393508,Silent-Premium
