lat,lng,Segment,customer_city
-15.556810920088854,-54.299142005735106,Engaged-Premium,primavera do leste
-21.13502492200935,-47.83299437246811,Engaged-Premium,ribeirao preto
-29.755665,-57.08639199222368,Engaged-Premium,uruguaiana
-19.966597168799925,-43.80505804744016,Engaged-Premium,raposos
-22.577944787526803,-47.42467423859377,Engaged-Premium,limeira
-15.809318227256506,-48.07766403352334,Engaged-Premium,brasilia
-23.561111210658424,-46.55359364503901,Engaged-Premium,sao paulo
-18.96222958952667,-51.92712563924055,Engaged-Premium,apore
-23.251019485315755,-47.31553863099717,Engaged-Premium,itu
-22.90600354640406,-43.10546782889948,Engaged-Premium,niteroi
-23.582684685442942,-46.58240955675459,Engaged-Premium,sao paulo
-10.252080009403048,-36.8822164793877,Engaged-Premium,cedro de sao joao
-23.40379875437128,-46.418468647238726,Engaged-Premium,guarulhos
-16.622606581681143,-49.21815348699994,Engaged-Premium,goiania
-4.079666683383016,-39.94887375,Engaged-Premium,taperuaba
-23.11980850582838,-47.23840103788447,Engaged-Premium,indaiatuba
-22.782143833162444,-43.33875396939278,Engaged-Premium,sao joao de meriti
-23.53560024965375,-46.64935629739165,Engaged-Premium,sao paulo
-23.280892527684564,-51.18804374613431,Engaged-Premium,londrina
-23.65970695475793,-46.70779649423597,Engaged-Premium,sao paulo
-23.645423620311103,-46.697358137201725,Engaged-Premium,sao paulo
-25.443416937174142,-49.296648557172944,Engaged-Premium,curitiba
-23.547824633360268,-46.7472511670898,Engaged-Premium,sao paulo
-23.241954897448203,-45.91352123353927,Engaged-Premium,sao jose dos campos
-16.432305466129215,-39.07585856311037,Engaged-Premium,porto seguro
-29.856377320571312,-51.273430816339435,Engaged-Premium,nova santa rita
-12.592611511628705,-52.20322987543341,Engaged-Premium,querencia
-15.931593433079891,-48.10419945820916,Engaged-Premium,brasilia
-23.160985042991708,-46.917868021668745,Engaged-Premium,jundiai
-1.9949945351344733,-47.94570911303042,Engaged-Premium,concordia do para
-17.342303063567126,-44.93370877307213,Engaged-Premium,pirapora
-23.458495945322863,-46.54053796794389,Engaged-Premium,guarulhos
-19.88878706466045,-43.89654887752518,Engaged-Premium,belo horizonte
-23.30541284977526,-46.01549806867116,Engaged-Premium,jacarei
-22.888428025246764,-43.30414609838999,Engaged-Premium,rio de janeiro
-23.63280320739602,-46.739237617304966,Engaged-Premium,sao paulo
-23.494659558976306,-46.57459055245542,Engaged-Premium,sao paulo
-23.500115235082802,-46.43507516395927,Engaged-Premium,sao paulo
-22.455349624134165,-47.53747679508115,Engaged-Premium,santa gertrudes
-6.031621115970989,-38.34871207775097,Engaged-Premium,erere
-19.823562104362598,-43.94754846572221,Engaged-Premium,belo horizonte
-23.542756575076453,-46.778011050522174,Engaged-Premium,osasco
-20.309184732441004,-40.39155189645133,Engaged-Premium,cariacica
-22.33864515414364,-49.11128678194573,Engaged-Premium,bauru
-22.867199884269095,-48.45990252178431,Engaged-Premium,botucatu
-23.520655044756083,-46.519160655216695,Engaged-Premium,sao paulo
-22.39543462993152,-41.79411967983021,Engaged-Premium,macae
-23.6465318031151,-52.630313923646185,Engaged-Premium,cianorte
-23.54785986816893,-46.658684483755614,Engaged-Premium,sao paulo
-23.925241609983075,-48.69995358689421,Engaged-Premium,taquarivai
-22.31298125015008,-41.72221641038342,Engaged-Premium,macae
-23.78392136967995,-53.071123085797396,Engaged-Premium,cruzeiro do oeste
-23.45482760199666,-46.45676935206879,Engaged-Premium,guarulhos
-19.936877427145244,-43.96747446113456,Engaged-Premium,belo horizonte
-25.435887447066097,-49.2405603754809,Engaged-Premium,curitiba
-23.635208965303846,-46.766784132667766,Engaged-Premium,sao paulo
-28.491920437759433,-49.02350688535539,Engaged-Premium,tubarao
-22.117546492428406,-43.2105876902808,Engaged-Premium,tres rios
-24.306217522621033,-46.99171352379555,Engaged-Premium,peruibe
-22.98283043825374,-43.201593115182646,Engaged-Premium,rio de janeiro
-22.42761638161801,-45.444251791151146,Engaged-Premium,itajuba
-23.95763034642794,-46.40733197562734,Engaged-Premium,sao vicente
-23.789612044629692,-50.05869087273602,Engaged-Premium,pinhalao
-22.027806489679875,-42.36572479505755,Engaged-Premium,cordeiro
-22.84771880512192,-43.076144903438085,Engaged-Premium,sao goncalo
-22.937430121847743,-43.176862902706524,Engaged-Premium,rio de janeiro
-27.005188244285076,-51.15087636295904,Engaged-Premium,videira
-21.77408122009684,-48.18062624562872,Engaged-Premium,araraquara
-23.5518940269202,-46.39927099264239,Engaged-Premium,sao paulo
-24.976536072689957,-53.44503622566207,Engaged-Premium,cascavel
-22.978469157654736,-43.23383336857298,Engaged-Premium,rio de janeiro
-29.717175968713285,-52.429568373086376,Engaged-Premium,santa cruz do sul
-23.568369841052455,-46.52214825721335,Engaged-Premium,sao paulo
-23.160985042991708,-46.917868021668745,Engaged-Premium,jundiai
-30.873626546143186,-53.11353843730289,Engaged-Premium,santana da boa vista
-22.014427485140583,-47.9076801448728,Engaged-Premium,sao carlos
-26.91699139716661,-49.09444707591319,Engaged-Premium,blumenau
-22.90600354640406,-43.10546782889948,Engaged-Premium,niteroi
-21.64714183576035,-41.74860286365206,Engaged-Premium,sao fidelis
-10.406601787257872,-36.43146422237221,Engaged-Premium,piacabucu
-28.25025416550504,-52.41066138248504,Engaged-Premium,passo fundo
-22.716465673062416,-47.64021883945973,Engaged-Premium,piracicaba
-22.786149701039733,-50.218924720930985,Engaged-Premium,palmital
-23.618000587021687,-46.737217445467095,Engaged-Premium,sao paulo
-15.299985257103684,-45.62611926788642,Engaged-Premium,chapada gaucha
-22.77257878878957,-43.4247207169429,Engaged-Premium,mesquita
-23.218175126565264,-45.90819425395292,Engaged-Premium,sao jose dos campos
-12.626027615308908,-38.677651012176845,Engaged-Premium,sao francisco do conde
-9.422417089843092,-40.49391844178376,Engaged-Premium,juazeiro
-23.19878141814114,-49.38206353932333,Engaged-Premium,piraju
-25.007783330526394,-50.855303740635314,Engaged-Premium,ivai
-12.153064386598736,-44.9950377747412,Engaged-Premium,barreiras
-7.152417644324536,-34.85070269559124,Engaged-Premium,joao pessoa
-22.91167752899767,-43.19814225437128,Engaged-Premium,rio de janeiro
-23.620253951699517,-46.76164305883207,Engaged-Premium,sao paulo
-26.912615530002004,-48.67401528393623,Engaged-Premium,itajai
-22.845145086588985,-43.309265391194,Engaged-Premium,rio de janeiro
-5.879939334997361,-35.248122327060045,Engaged-Premium,parnamirim
-22.941046165690945,-43.17617823078362,Engaged-Premium,rio de janeiro
-23.94478940384697,-46.39773803333557,Engaged-Premium,sao vicente
-23.68776128056705,-49.82808639591182,Engaged-Premium,siqueira campos
-27.59180946782637,-48.62298221074738,Engaged-Premium,sao jose
-21.770834605055075,-43.29365667625074,Engaged-Premium,juiz de fora
-27.63229305709563,-51.80385085372652,Engaged-Premium,maximiliano de almeida
-21.60886113262826,-45.56709807319205,Engaged-Premium,eloi mendes
-23.6552565431646,-46.45389521176537,Engaged-Premium,maua
-30.07125708232287,-51.17723204581898,Engaged-Premium,porto alegre
-22.015108296094645,-47.89069890764564,Engaged-Premium,sao carlos
-19.503928571469782,-42.54855180544174,Engaged-Premium,ipatinga
-24.38231624843599,-53.38629885308596,Engaged-Premium,jesuitas
-16.663315500000003,-49.22887399999996,Engaged-Premium,goiania
-23.49290528910448,-46.594327198929534,Engaged-Premium,sao paulo
-23.564759877604,-46.635579188729885,Engaged-Premium,sao paulo
-23.492559953329224,-46.46833199999999,Engaged-Premium,sao paulo
-2.901814711064565,-40.84646322603981,Engaged-Premium,camocim
-24.25631191956125,-49.71645951480758,Engaged-Premium,jaguariaiva
-29.942848768785325,-51.10729169782901,Engaged-Premium,cachoeirinha
-23.541447999999946,-46.938015,Engaged-Premium,itapevi
-20.26416981761624,-40.296486089935854,Engaged-Premium,vitoria
-22.930452979874794,-47.035929675986,Engaged-Premium,campinas
-23.71546076889537,-46.591243173504466,Engaged-Premium,sao bernardo do campo
-16.799168999999946,-49.32950299999996,Engaged-Premium,aparecida de goiania
-23.21666721397665,-46.86029699388317,Engaged-Premium,jundiai
-23.559680839575293,-46.531173266374296,Engaged-Premium,sao paulo
-23.660297088262432,-46.6795114173348,Engaged-Premium,sao paulo
-25.624147232734614,-50.6931189865455,Engaged-Premium,reboucas
-21.831104755460984,-41.27395739070479,Engaged-Premium,goitacazes
-22.027806489679875,-42.36572479505755,Engaged-Premium,cordeiro
-29.939406854545265,-51.016507747850426,Engaged-Premium,gravatai
-23.493689790178287,-46.62826754746376,Engaged-Premium,sao paulo
-21.803961189555373,-41.30163375121015,Engaged-Premium,campos dos goytacazes
-22.90479794532287,-47.05693855329215,Engaged-Premium,campinas
-28.29127509034286,-53.50140090980917,Engaged-Premium,panambi
-22.79184654629542,-43.41505330811631,Engaged-Premium,mesquita
-23.641877043568627,-46.50196149610485,Engaged-Premium,santo andre
-21.52850226748479,-46.64527947011744,Engaged-Premium,caconde
-21.124365532748584,-42.38576559950084,Engaged-Premium,muriae
-22.423482000000003,-44.30673502146157,Engaged-Premium,porto real
-30.03336443104038,-51.23063954079865,Engaged-Premium,porto alegre
-23.5512359827998,-46.434955468088134,Engaged-Premium,sao paulo
-22.899799131282798,-43.22889885317963,Engaged-Premium,rio de janeiro
-23.406196667638067,-46.32233310279111,Engaged-Premium,aruja
-22.912525885654084,-43.53618277892556,Engaged-Premium,rio de janeiro
-23.50180568783496,-52.15092591967641,Engaged-Premium,paicandu
-23.99741603360746,-46.42226107278431,Engaged-Premium,praia grande
-22.347145496413017,-48.7803437644446,Engaged-Premium,pederneiras
-3.7983372957287624,-38.49372270302672,Engaged-Premium,fortaleza
-22.851858607843013,-51.025676089391,Engaged-Premium,primeiro de maio
-16.726438713451063,-43.87534930197928,Engaged-Premium,montes claros
-22.958696098757173,-49.864161731515054,Engaged-Premium,ourinhos
-21.54077680916818,-49.85700359665669,Engaged-Premium,promissao
-26.543868276155596,-49.15230164211716,Engaged-Premium,jaragua do sul
-21.857601016392028,-50.68777755143762,Engaged-Premium,iacri
-23.500491754016583,-46.85065418539156,Engaged-Premium,barueri
-22.65568399624909,-50.42396514559194,Engaged-Premium,assis
-24.112863197007357,-46.667482359857104,Engaged-Premium,mongagua
-21.055563339687144,-49.685857901733485,Engaged-Premium,jose bonifacio
-23.59691325229381,-46.64577259143491,Engaged-Premium,sao paulo
-23.54919071579432,-46.64818240521669,Engaged-Premium,sao paulo
-17.223373086135236,-46.87518788782276,Engaged-Premium,paracatu
-23.622994599106278,-46.53766812565611,Engaged-Premium,santo andre
-15.855610499999996,-48.959986171928605,Engaged-Premium,pirenopolis
-23.514829071881266,-47.49608254564334,Engaged-Premium,sorocaba
-7.092273525996401,-40.02920665048336,Engaged-Premium,potengi
-23.004214031623405,-43.335593643632045,Engaged-Premium,rio de janeiro
-21.757746913540906,-43.35368617603624,Engaged-Premium,juiz de fora
-23.004782211990396,-46.84075801381677,Engaged-Premium,itatiba
-23.5510656877807,-46.91473581506333,Engaged-Premium,itapevi
-22.87647066395896,-43.58311900238119,Engaged-Premium,rio de janeiro
-22.027806489679875,-42.36572479505755,Engaged-Premium,cordeiro
-7.9509955019475695,-34.894119840816046,Engaged-Premium,paulista
-25.298174276208474,-48.32417556727958,Engaged-Premium,guaraquecaba
-23.22230412572855,-45.88797225437128,Engaged-Premium,sao jose dos campos
-22.85584307035569,-46.31960849566988,Engaged-Premium,extrema
-27.17419722811506,-51.493313122876835,Engaged-Premium,herval d'oeste
-22.757732912304228,-42.85892456514524,Engaged-Premium,itaborai
-23.48442049209415,-46.72117437010219,Engaged-Premium,sao paulo
-22.54912574795723,-44.13411838190317,Engaged-Premium,barra mansa
-23.004214031623405,-43.335593643632045,Engaged-Premium,rio de janeiro
-19.822707429915194,-43.96083024138544,Engaged-Premium,belo horizonte
-23.3761865843477,-46.75196525021163,Engaged-Premium,caieiras
-28.657680443097405,-56.00416999195216,Engaged-Premium,sao borja
-23.30395324646543,-45.96258897068984,Engaged-Premium,jacarei
-22.902127847625383,-43.12463807063305,Engaged-Premium,niteroi
-22.979479425356224,-43.694505256592976,Engaged-Premium,rio de janeiro
-22.91162389760552,-43.67900649132533,Engaged-Premium,rio de janeiro
-5.936202761675508,-37.9497825,Engaged-Premium,riacho da cruz
-22.37931451231517,-54.51288291730615,Engaged-Premium,fatima do sul
-20.283955823330007,-50.24895240386773,Engaged-Premium,fernandopolis
-21.76169215935807,-41.33940660165804,Engaged-Premium,campos dos goytacazes
-23.504022545097836,-46.58866191049681,Engaged-Premium,sao paulo
-10.593832336221343,-38.38209829435899,Engaged-Premium,cicero dantas
-3.498943335147733,-39.5805599213898,Engaged-Premium,itapipoca
-16.440095056159034,-54.66283262360666,Engaged-Premium,rondonopolis
-15.71436086441803,-47.88530312064304,Engaged-Premium,brasilia
-23.2742819753015,-47.30661523158634,Engaged-Premium,itu
-20.25624491956578,-42.03398861864435,Engaged-Premium,manhuacu
-21.875659035512207,-45.789760233705394,Engaged-Premium,turvolandia
-23.600653522895165,-46.793171737232385,Engaged-Premium,sao paulo
-22.8961984228604,-43.35568746796124,Engaged-Premium,rio de janeiro
-26.85671318345924,-49.04933467207364,Engaged-Premium,blumenau
-22.918123077163223,-42.81760650604593,Engaged-Premium,marica
-20.00997429755052,-44.08877691521847,Engaged-Premium,ibirite
-19.85017478286532,-43.92553872196895,Engaged-Premium,belo horizonte
-19.877727652086158,-43.995110704830054,Engaged-Premium,belo horizonte
-23.556049111529205,-46.64974666729382,Engaged-Premium,sao paulo
-20.730967126331826,-46.599216077526805,Engaged-Premium,passos
-19.88499457157696,-43.66585956324863,Engaged-Premium,caete
-20.260231292259995,-40.268254195560345,Engaged-Premium,vitoria
-23.44257407576895,-46.50655197737896,Engaged-Premium,guarulhos
-23.5139061268394,-46.60570247307978,Engaged-Premium,sao paulo
-23.9552663782965,-46.33825949705917,Engaged-Premium,santos
-25.417200148075448,-49.25946949273192,Engaged-Premium,curitiba
-16.653288463125406,-49.48837959290822,Engaged-Premium,trindade
-23.685158005382213,-46.65799433276703,Engaged-Premium,sao paulo
-12.787896505110531,-38.393952535802995,Engaged-Premium,simoes filho
-12.398120731686358,-38.75491444039326,Engaged-Premium,amelia rodrigues
-14.271882465855317,-42.25778112373452,Engaged-Premium,ibiassuce
-15.882195287570745,-48.07253920584907,Engaged-Premium,brasilia
-4.356809709908019,-39.31491288210802,Engaged-Premium,caninde
-1.2982319725924176,-47.89798747486323,Engaged-Premium,castanhal
-23.621855280598997,-46.63756199125743,Engaged-Premium,sao paulo
-23.80191343266994,-45.40102432584106,Engaged-Premium,sao sebastiao
-29.238071488558287,-51.87132385700613,Engaged-Premium,encantado
-16.035915275865175,-48.06324447430705,Engaged-Premium,brasilia
-22.547523677491483,-44.16925746553099,Engaged-Premium,barra mansa
-23.62323038246003,-46.80104434592664,Engaged-Premium,taboao da serra
-23.445853155981297,-46.72047932979742,Engaged-Premium,sao paulo
-19.931520729672776,-43.93375589840736,Engaged-Premium,belo horizonte
-19.9583550740955,-43.98066211088345,Engaged-Premium,belo horizonte
-15.587485472499448,-56.10734250451941,Engaged-Premium,cuiaba
-12.133911609905851,-38.44044268083422,Engaged-Premium,alagoinhas
-23.658614952680463,-46.66045562879164,Engaged-Premium,sao paulo
-12.969957239014386,-39.25151892845552,Engaged-Premium,santo antonio de jesus
-23.56127544240869,-46.461969257046256,Engaged-Premium,sao paulo
-23.10247099514172,-47.71298250000001,Engaged-Premium,tiete
-10.927031018047726,-37.064506054951245,Engaged-Premium,aracaju
-23.447309060505503,-46.50225707576894,Engaged-Premium,guarulhos
-21.13614719159558,-41.67798263952821,Engaged-Premium,bom jesus do itabapoana
-22.86133078663342,-48.44175110407413,Engaged-Premium,botucatu
-23.500491754016583,-46.85065418539156,Engaged-Premium,barueri
-23.526908245080445,-46.65089423910785,Engaged-Premium,sao paulo
-3.754851255063773,-38.54446116308158,Engaged-Premium,fortaleza
-22.905808029978623,-43.2831616957269,Engaged-Premium,rio de janeiro
-19.27834170545684,-44.401119032029975,Engaged-Premium,paraopeba
-5.883279199078862,-35.211082702941724,Engaged-Premium,parnamirim
-23.83394350350837,-46.81523885752993,Engaged-Premium,embu-guacu
-7.378367670330335,-37.19107352029899,Engaged-Premium,itapetim
-23.46575325944889,-46.59957726061802,Engaged-Premium,sao paulo
-6.485292513817023,-36.151982685701824,Engaged-Premium,cuite
-20.71706301120797,-47.878333086473205,Engaged-Premium,orlandia
-22.69515790939998,-46.987014376493164,Engaged-Premium,jaguariuna
-17.85842559791108,-41.51725648560269,Engaged-Premium,teofilo otoni
-23.96954523993056,-46.371917161879885,Engaged-Premium,sao vicente
-19.765570948161123,-43.02992329183104,Engaged-Premium,nova era
-23.454556983128096,-46.08289846798539,Engaged-Premium,mogi das cruzes
-21.989247051174054,-47.92770277178562,Engaged-Premium,sao carlos
-19.813069492842576,-43.1739175118738,Engaged-Premium,joao monlevade
-10.941845505554248,-37.07104333389113,Engaged-Premium,aracaju
-23.62399052207277,-46.566780988891495,Engaged-Premium,sao caetano do sul
-23.54142641046816,-46.77556079199594,Engaged-Premium,osasco
-22.41841111908536,-50.580260732823085,Engaged-Premium,paraguacu paulista
-9.572681357752924,-35.75675323327945,Engaged-Premium,maceio
-22.657683643389685,-43.01211159415277,Engaged-Premium,guapimirim
-23.156299066198635,-47.04923371339494,Engaged-Premium,itupeva
-20.10242056472146,-42.45350252809693,Engaged-Premium,raul soares
-23.63260424617697,-46.76020040743839,Engaged-Premium,sao paulo
-20.660955301151265,-43.78585877930211,Engaged-Premium,conselheiro lafaiete
-10.872179979929086,-61.974449695221665,Engaged-Premium,ji-parana
-13.005032991347834,-38.47183353806693,Engaged-Premium,salvador
-16.68688680787409,-49.27465501263652,Engaged-Premium,goiania
-22.738226374141554,-47.6199425173409,Engaged-Premium,piracicaba
-6.258545410282773,-36.51804239420544,Engaged-Premium,currais novos
-21.484069360080973,-47.36725041967031,Engaged-Premium,santa rosa de viterbo
-22.7304450313636,-45.12376375145709,Engaged-Premium,lorena
-24.00920985345376,-46.41937090980433,Engaged-Premium,praia grande
-22.95594624206276,-43.34707943005944,Engaged-Premium,rio de janeiro
-19.961046450998765,-43.40998780661888,Engaged-Premium,santa barbara
-19.93819117539069,-47.5444618568659,Engaged-Premium,conquista
-19.867906407416527,-43.948638825898854,Engaged-Premium,belo horizonte
-20.83590501931484,-49.41240407249307,Engaged-Premium,sao jose do rio preto
-23.52272396335124,-46.30566556403389,Engaged-Premium,suzano
-23.6212805703204,-47.01055566117187,Engaged-Premium,vargem grande paulista
-18.412745195730892,-40.21478707573601,Engaged-Premium,pinheiros
-30.01068634649867,-52.90639405208251,Engaged-Premium,cachoeira do sul
-23.49585216902305,-46.50247661157595,Engaged-Premium,sao paulo
-22.74808139969014,-47.671907867880485,Engaged-Premium,piracicaba
-12.974427513247502,-38.49609747737895,Engaged-Premium,salvador
-15.290548324370024,-39.07477464217708,Engaged-Premium,una
-23.551832860118857,-46.48618244171618,Engaged-Premium,sao paulo
-8.055846235775293,-34.94241061552887,Engaged-Premium,recife
-22.743029134167873,-43.69820174189363,Engaged-Premium,seropedica
-22.864021770251654,-43.7850856544806,Engaged-Premium,itaguai
-22.682025912285837,-47.66085383971952,Engaged-Premium,piracicaba
-20.42056119503688,-49.9733386466907,Engaged-Premium,votuporanga
-25.34736108935553,-49.21056307635641,Engaged-Premium,colombo
-23.92006895947182,-46.42740345559254,Engaged-Premium,cubatao
-22.885051106511668,-43.51101342290494,Engaged-Premium,rio de janeiro
-22.23227830780992,-45.93435440552749,Engaged-Premium,pouso alegre
-21.77324045490216,-42.53838056139481,Engaged-Premium,volta grande
-19.684161783551477,-44.89198171666868,Engaged-Premium,pitangui
-23.62702666610885,-46.70136409686078,Engaged-Premium,sao paulo
-22.89427492911236,-43.120283203407965,Engaged-Premium,niteroi
-23.322352248071105,-46.58973137816835,Engaged-Premium,mairipora
-22.427384967679465,-42.98057917148637,Engaged-Premium,teresopolis
-23.731787210658425,-46.7009791969242,Engaged-Premium,sao paulo
-23.22535998592825,-45.913975816261775,Engaged-Premium,sao jose dos campos
-22.930156503606682,-43.24017317234127,Engaged-Premium,rio de janeiro
-12.975561171618743,-38.431135768280434,Engaged-Premium,salvador
-19.924151122684457,-43.91153207369148,Engaged-Premium,belo horizonte
-25.39687226383092,-49.32252472493213,Engaged-Premium,curitiba
-6.069457983724762,-35.2400793430033,Engaged-Premium,sao jose de mipibu
-23.60988230474924,-46.68778828795657,Engaged-Premium,sao paulo
-25.50935789064575,-49.16353387440136,Engaged-Premium,sao jose dos pinhais
-22.91553294448616,-43.40164068762021,Engaged-Premium,rio de janeiro
-22.768842390945508,-47.34061147091706,Engaged-Premium,americana
-22.970894018595992,-43.38784233625709,Engaged-Premium,rio de janeiro
-29.256268186730658,-51.52913726983239,Engaged-Premium,garibaldi
-23.509526029141895,-46.376086458090484,Engaged-Premium,sao paulo
-23.50525432889948,-46.59432001442672,Engaged-Premium,sao paulo
-22.220810209919584,-45.93772077701226,Engaged-Premium,pouso alegre
-22.91731807201573,-43.09368761944342,Engaged-Premium,niteroi
-8.912359538758729,-35.7237523678724,Engaged-Premium,colonia leopoldina
-28.291132840240245,-49.93378018274397,Engaged-Premium,sao joaquim
-22.23227830780992,-45.93435440552749,Engaged-Premium,pouso alegre
-23.59865779600667,-46.46646116805641,Engaged-Premium,sao paulo
-29.945100645387143,-51.05088705620633,Engaged-Premium,gravatai
-1.058127716055135,-46.7672559623839,Engaged-Premium,braganca
-22.936854813491813,-43.35996102505908,Engaged-Premium,rio de janeiro
-24.726900901778198,-48.109871630496414,Engaged-Premium,cajati
-23.626643993563423,-46.67344818151653,Engaged-Premium,sao paulo
-22.802320737543184,-47.20403845683539,Engaged-Premium,sumare
-11.67957628458245,-61.1772732055972,Engaged-Premium,pimenta bueno
-26.180479008177024,-50.39189059723588,Engaged-Premium,canoinhas
-23.518119818590403,-46.411662038028695,Engaged-Premium,sao paulo
-23.188848119337575,-46.85195184945988,Engaged-Premium,jundiai
-20.72736899345714,-42.280216908647645,Engaged-Premium,fervedouro
-22.211035197694002,-49.6557903984333,Engaged-Premium,garca
-4.356809709908019,-39.31491288210802,Engaged-Premium,caninde
-23.265430994171624,-45.88469283612771,Engaged-Premium,sao jose dos campos
-23.609187050439854,-46.933769687344906,Engaged-Premium,cotia
-23.579277873160592,-46.606032729240106,Engaged-Premium,sao paulo
-23.667004561746257,-46.76997891257429,Engaged-Premium,sao paulo
-23.49364414071786,-46.62617257661918,Engaged-Premium,sao paulo
-22.49016442089259,-44.562961979844616,Engaged-Premium,itatiaia
-22.97891413015762,-43.19380009478331,Engaged-Premium,rio de janeiro
-24.49815873105776,-47.844494347330354,Engaged-Premium,registro
-19.925952958647354,-43.94511432722604,Engaged-Premium,belo horizonte
-25.393851712990823,-52.40365311369973,Engaged-Premium,laranjeiras do sul
-23.579539494667525,-46.39431441270312,Engaged-Premium,sao paulo
-22.87159302746911,-43.55970258841937,Engaged-Premium,rio de janeiro
-5.102719190368183,-42.75224112654245,Engaged-Premium,teresina
-23.97084358728148,-46.30755936926548,Engaged-Premium,santos
-23.4976279812741,-46.59973701859599,Engaged-Premium,sao paulo
-23.64826956300134,-46.59230143373823,Engaged-Premium,sao paulo
-19.781218611779533,-42.12759430026109,Engaged-Premium,caratinga
-15.830214566904546,-47.923044993390334,Engaged-Premium,brasilia
-23.54168503634312,-46.88038394879965,Engaged-Premium,barueri
-15.863693660546256,-48.08460584659179,Engaged-Premium,brasilia
-21.19180769302906,-47.81469524432475,Engaged-Premium,ribeirao preto
-22.49016442089259,-44.562961979844616,Engaged-Premium,itatiaia
-23.11477517799753,-46.553324741832185,Engaged-Premium,atibaia
-25.401732052184222,-49.32573494441104,Engaged-Premium,curitiba
-8.9779018275595,-38.22098085320928,Engaged-Premium,petrolandia
-23.218175126565264,-45.90819425395292,Engaged-Premium,sao jose dos campos
-20.64209093618861,-51.107688277732,Engaged-Premium,pereira barreto
-29.75452832443038,-50.017691069847736,Engaged-Premium,capao da canoa
-20.650456036647185,-41.90891446643319,Engaged-Premium,espera feliz
-22.920193361648064,-43.62502374326279,Engaged-Premium,rio de janeiro
-19.60437246547611,-46.9261106671303,Engaged-Premium,araxa
-3.134712358503767,-60.02204119747245,Engaged-Premium,manaus
-21.647733530942645,-46.395760679494714,Engaged-Premium,botelhos
-23.94409120977439,-46.415273866055806,Engaged-Premium,sao vicente
-22.8991184007733,-43.17963533744704,Engaged-Premium,rio de janeiro
-15.068481605552348,-57.18113296113553,Engaged-Premium,barra do bugres
-23.98479796586644,-46.300849044480685,Engaged-Premium,santos
-15.807210582384418,-47.8846746672197,Engaged-Premium,brasilia
-22.27443467638064,-48.55501036164806,Engaged-Premium,jau
-19.984193818802098,-44.00209721994925,Engaged-Premium,belo horizonte
-15.792495491113193,-47.85048746218763,Engaged-Premium,brasilia
-22.83448266224237,-43.2964392423105,Engaged-Premium,rio de janeiro
-23.682407943620767,-46.623604356277355,Engaged-Premium,diadema
-22.77418248329637,-47.40398280632374,Engaged-Premium,santa barbara d'oeste
-8.07073719677996,-34.910481835440734,Engaged-Premium,recife
-23.51395046250292,-46.62950760331549,Engaged-Premium,sao paulo
-12.961213874272016,-38.4704261606946,Engaged-Premium,salvador
-12.740955569558919,-60.14707056049292,Engaged-Premium,vilhena
-11.311097874853967,-38.2195815703801,Engaged-Premium,itapicuru
-19.27834170545684,-44.401119032029975,Engaged-Premium,paraopeba
-23.622495779069787,-46.60405929793991,Engaged-Premium,sao paulo
-23.556877800743933,-46.93993487311839,Engaged-Premium,itapevi
-22.815872853453754,-43.22428740146579,Engaged-Premium,rio de janeiro
-22.223682471276454,-49.95858165168212,Engaged-Premium,marilia
-21.757746913540906,-43.35368617603624,Engaged-Premium,juiz de fora
-22.577450868185096,-44.96144299160366,Engaged-Premium,cruzeiro
-23.691027058051727,-46.504557561076766,Engaged-Premium,santo andre
-26.924605318984163,-48.69513094561346,Engaged-Premium,itajai
-23.608754057447083,-46.60143614362405,Engaged-Premium,sao paulo
-23.37955097848981,-46.32212762362621,Engaged-Premium,aruja
-19.940289517889173,-43.92000973218296,Engaged-Premium,belo horizonte
-16.08831966935638,-47.98809526771883,Engaged-Premium,valparaiso de goias
-23.44238589286745,-46.52134273841536,Engaged-Premium,guarulhos
-23.159406006073,-49.97736847948426,Engaged-Premium,jacarezinho
-21.769701915466086,-50.9624253981769,Engaged-Premium,inubia paulista
-25.50713848404407,-49.27652913764653,Engaged-Premium,curitiba
-10.461420451962026,-40.18701024751928,Engaged-Premium,senhor do bonfim
-22.752582179703964,-43.444221463420185,Engaged-Premium,nova iguacu
-23.53920007011036,-46.97704706724933,Engaged-Premium,itapevi
-22.997187,-47.5061538506838,Engaged-Premium,capivari
-23.537607674158934,-46.44900617124475,Engaged-Premium,sao paulo
-23.704714547525175,-46.41020837009065,Engaged-Premium,ribeirao pires
-23.44540306189049,-46.54143494679429,Engaged-Premium,guarulhos
-19.39783256179756,-40.067626658499954,Engaged-Premium,linhares
-22.79411711878932,-47.16823724999999,Engaged-Premium,paulinia
-23.66615225087014,-46.78746324276619,Engaged-Premium,sao paulo
-24.186104373118862,-53.02536807864609,Engaged-Premium,goioere
-23.97221168082404,-46.314586513330205,Engaged-Premium,santos
-22.8622029888915,-43.35407126686476,Engaged-Premium,rio de janeiro
-23.496967777357565,-46.851043650111336,Engaged-Premium,barueri
-27.654333563838055,-48.48006946565008,Engaged-Premium,florianopolis
-1.2975210000000033,-48.47028615999202,Engaged-Premium,belem
-19.53252663971081,-54.04205663026812,Engaged-Premium,camapua
-7.1466498662289535,-34.82600942303774,Engaged-Premium,joao pessoa
-20.806964999999995,-40.64907848708397,Engaged-Premium,anchieta
